"site","countUndamagedFruitNumberPerPlant","countDamagedFruitNumberPerPlant","permanentPlot","year"
"CP3",1,0,1,2020
"CP3",7,0,1,2020
"CP3",4,0,1,2020
"CP3",2,0,1,2020
"CP3",2,0,1,2020
"CP3",1,0,1,2020
"CP3",6,0,1,2020
"CP3",6,0,1,2020
"CP3",7,0,1,2020
"CP3",9,0,1,2020
"CP3",7,0,1,2020
"CP3",2,0,0,2020
"CP3",4,0,0,2020
"CP3",6,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",3,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",1,2,0,2020
"CP3",4,0,0,2020
"CP3",2,0,0,2020
"CP3",6,0,0,2020
"CP3",2,0,0,2020
"CP3",3,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",3,1,0,2020
"CP3",3,0,0,2020
"CP3",0,3,0,2020
"CP3",1,1,0,2020
"CP3",6,0,0,2020
"CP3",5,0,0,2020
"CP3",3,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",1,3,0,2020
"CP3",5,0,0,2020
"CP3",2,0,0,2020
"CP3",2,13,0,2020
"CP3",0,2,0,2020
"CP3",3,8,0,2020
"CP3",0,1,0,2020
"CP3",4,7,0,2020
"CP3",0,2,0,2020
"CP3",8,0,0,2020
"CP3",6,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",3,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",5,0,0,2020
"CP3",2,0,0,2020
"CP3",13,0,0,2020
"CP3",5,0,0,2020
"CP3",4,0,0,2020
"CP3",1,0,0,2020
"CP3",37,0,0,2020
"CP3",7,0,0,2020
"CP3",3,0,0,2020
"CP3",4,0,0,2020
"CP3",19,0,0,2020
"CP3",0,4,0,2020
"CP3",0,4,0,2020
"CP3",7,0,0,2020
"CP3",2,0,0,2020
"CP3",3,0,0,2020
"CP3",3,4,0,2020
"CP3",2,1,0,2020
"CP3",2,2,0,2020
"CP3",2,0,0,2020
"CP3",0,2,0,2020
"CP3",3,0,0,2020
"CP3",2,0,0,2020
"CP3",7,2,0,2020
"CP3",1,0,0,2020
"CP3",3,0,0,2020
"CP3",2,0,0,2020
"CP3",5,0,0,2020
"CP3",1,0,0,2020
"CP3",4,0,0,2020
"CP3",3,0,0,2020
"CP3",4,0,0,2020
"CP3",11,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",0,1,0,2020
"CP3",1,0,0,2020
"CP3",10,1,0,2020
"CP3",2,0,0,2020
"CP3",5,0,0,2020
"CP3",7,0,0,2020
"CP3",13,0,0,2020
"CP3",2,0,0,2020
"CP3",6,0,0,2020
"CP3",7,2,0,2020
"CP3",2,1,0,2020
"CP3",0,5,0,2020
"CP3",0,2,0,2020
"CP3",38,4,0,2020
"CP3",3,0,0,2020
"CP3",4,0,0,2020
"CP3",0,2,0,2020
"CP3",3,0,0,2020
"CP3",3,0,0,2020
"CP3",5,0,0,2020
"CP3",9,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",3,0,0,2020
"CP3",2,0,0,2020
"CP3",1,0,0,2020
"CP3",0,5,0,2020
"CP3",1,0,0,2020
"CP3",0,1,0,2020
"CP3",1,0,0,2020
"CP3",3,0,0,2020
"CP3",4,2,0,2020
"CP3",4,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",0,2,0,2020
"CP3",9,0,0,2020
"CP3",9,0,0,2020
"CP3",3,3,0,2020
"CP3",5,0,0,2020
"CP3",9,0,0,2020
"CP3",7,2,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",1,0,0,2020
"CP3",2,0,0,2020
"DEM",3,0,1,2020
"DEM",4,0,1,2020
"DEM",2,0,1,2020
"DEM",3,0,1,2020
"DEM",1,0,1,2020
"DEM",2,0,1,2020
"DEM",4,0,1,2020
"DEM",1,1,1,2020
"DEM",1,0,1,2020
"DEM",5,0,1,2020
"DEM",4,0,1,2020
"DEM",4,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",4,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",2,0,1,2020
"DEM",1,1,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",0,1,1,2020
"DEM",0,2,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",2,1,1,2020
"DEM",3,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",4,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",4,0,1,2020
"DEM",1,0,1,2020
"DEM",3,0,1,2020
"DEM",2,0,1,2020
"DEM",3,0,1,2020
"DEM",2,0,1,2020
"DEM",9,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",5,0,1,2020
"DEM",1,1,1,2020
"DEM",1,0,1,2020
"DEM",5,0,1,2020
"DEM",0,5,1,2020
"DEM",5,0,1,2020
"DEM",1,1,1,2020
"DEM",3,0,1,2020
"DEM",6,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",6,0,1,2020
"DEM",6,0,1,2020
"DEM",5,0,1,2020
"DEM",1,2,1,2020
"DEM",6,0,1,2020
"DEM",3,0,1,2020
"DEM",1,0,1,2020
"DEM",3,0,1,2020
"DEM",1,0,1,2020
"DEM",3,0,1,2020
"DEM",0,1,1,2020
"DEM",1,0,1,2020
"DEM",4,0,1,2020
"DEM",1,0,1,2020
"DEM",5,0,1,2020
"DEM",3,0,1,2020
"DEM",0,1,1,2020
"DEM",0,1,1,2020
"DEM",0,1,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,1,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",3,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",5,0,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",3,0,1,2020
"DEM",1,2,1,2020
"DEM",4,0,1,2020
"DEM",7,0,1,2020
"DEM",2,1,1,2020
"DEM",2,4,1,2020
"DEM",2,3,1,2020
"DEM",2,1,1,2020
"DEM",7,2,1,2020
"DEM",3,0,1,2020
"DEM",4,0,1,2020
"DEM",1,0,1,2020
"DEM",3,0,1,2020
"DEM",2,0,1,2020
"DEM",2,0,1,2020
"DEM",0,3,1,2020
"DEM",2,0,1,2020
"DEM",3,0,1,2020
"DEM",2,0,1,2020
"DEM",1,1,1,2020
"DEM",15,2,1,2020
"DEM",2,0,1,2020
"DEM",1,0,1,2020
"DEM",3,5,1,2020
"DEM",1,3,1,2020
"DEM",2,0,1,2020
"DEM",9,1,1,2020
"DEM",2,0,1,2020
"DEM",4,1,1,2020
"DEM",4,0,1,2020
"DEM",1,0,1,2020
"DEM",3,0,1,2020
"DEM",3,0,1,2020
"DEM",0,2,1,2020
"DEM",0,1,1,2020
"DEM",0,1,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",8,2,1,2020
"DEM",1,0,1,2020
"DEM",1,0,1,2020
"DEM",3,1,1,2020
"DEM",9,1,0,2020
"DEM",4,0,0,2020
"DEM",2,1,0,2020
"DEM",4,1,0,2020
"DEM",0,1,0,2020
"DEM",4,1,0,2020
"DEM",5,1,0,2020
"DEM",5,2,0,2020
"DEM",20,2,0,2020
"DEM",6,0,0,2020
"DEM",2,1,0,2020
"DEM",4,1,0,2020
"DEM",4,0,0,2020
"DEM",1,0,0,2020
"DEM",12,0,0,2020
"DEM",6,0,0,2020
"DEM",7,0,0,2020
"DEM",4,0,0,2020
"DEM",8,0,0,2020
"DEM",4,0,0,2020
"DEM",3,0,0,2020
"DEM",6,0,0,2020
"DEM",2,0,0,2020
"DEM",10,0,0,2020
"DEM",8,0,0,2020
"DEM",6,0,0,2020
"DEM",1,0,0,2020
"DEM",20,1,0,2020
"DEM",4,0,0,2020
"DEM",4,0,0,2020
"DEM",4,1,0,2020
"DEM",3,1,0,2020
"DEM",2,0,0,2020
"DEM",6,0,0,2020
"DEM",8,0,0,2020
"DEM",6,0,0,2020
"DEM",8,0,0,2020
"DEM",3,1,0,2020
"DEM",9,0,0,2020
"DEM",6,1,0,2020
"DEM",1,0,0,2020
"DEM",0,4,0,2020
"DEM",1,3,0,2020
"DEM",1,0,0,2020
"DEM",5,0,0,2020
"DEM",9,2,0,2020
"DEM",1,4,0,2020
"DEM",7,0,0,2020
"DEM",3,4,0,2020
"DEM",8,0,0,2020
"DEM",5,0,0,2020
"DEM",29,0,0,2020
"DEM",1,3,0,2020
"DEM",4,0,0,2020
"DEM",9,0,0,2020
"DEM",4,0,0,2020
"DEM",5,0,0,2020
"DEM",2,1,0,2020
"DEM",14,1,0,2020
"DEM",4,0,0,2020
"DEM",8,0,0,2020
"DEM",3,0,0,2020
"DEM",4,0,0,2020
"DEM",6,0,0,2020
"DEM",2,0,0,2020
"DEM",10,0,0,2020
"DEM",2,0,0,2020
"DEM",4,0,0,2020
"DEM",2,0,0,2020
"DEM",0,3,0,2020
"DEM",5,1,0,2020
"DEM",6,0,0,2020
"DEM",5,0,0,2020
"DEM",8,0,0,2020
"DEM",4,2,0,2020
"DEM",4,1,0,2020
"DEM",8,1,0,2020
"DEM",4,0,0,2020
"DEM",2,0,0,2020
"DEM",2,0,0,2020
"DEM",10,0,0,2020
"DEM",5,2,0,2020
"DEM",3,2,0,2020
"DEM",1,2,0,2020
"DEM",5,0,0,2020
"DEM",0,1,0,2020
"DEM",4,0,0,2020
"DEM",2,0,0,2020
"DEM",1,0,0,2020
"DEM",8,0,0,2020
"DEM",3,0,0,2020
"DEM",6,0,0,2020
"DEM",6,0,0,2020
"DEM",8,0,0,2020
"DEM",1,0,0,2020
"DEM",3,0,0,2020
"DEM",3,3,0,2020
"DEM",4,0,0,2020
"DEM",2,0,0,2020
"DLW",3,1,1,2020
"DLW",7,0,1,2020
"DLW",0,1,1,2020
"DLW",0,1,1,2020
"DLW",4,0,1,2020
"DLW",7,1,1,2020
"DLW",0,3,1,2020
"DLW",1,0,1,2020
"DLW",4,0,1,2020
"DLW",1,3,1,2020
"DLW",6,0,1,2020
"DLW",3,0,1,2020
"DLW",1,0,1,2020
"DLW",0,1,1,2020
"DLW",1,0,1,2020
"DLW",1,0,1,2020
"DLW",0,1,1,2020
"DLW",0,2,1,2020
"DLW",0,1,1,2020
"DLW",0,1,1,2020
"DLW",0,2,1,2020
"DLW",0,1,1,2020
"DLW",0,2,1,2020
"DLW",2,1,1,2020
"DLW",0,2,1,2020
"DLW",0,5,1,2020
"DLW",2,1,1,2020
"DLW",0,3,1,2020
"DLW",1,7,1,2020
"DLW",1,3,1,2020
"DLW",0,1,1,2020
"DLW",0,6,1,2020
"DLW",0,5,1,2020
"DLW",1,5,1,2020
"DLW",2,2,1,2020
"DLW",0,2,1,2020
"DLW",0,2,1,2020
"DLW",1,1,1,2020
"DLW",0,3,1,2020
"DLW",1,4,1,2020
"DLW",2,3,1,2020
"DLW",1,3,1,2020
"DLW",0,4,1,2020
"DLW",1,6,1,2020
"DLW",1,6,1,2020
"DLW",1,3,1,2020
"DLW",0,3,1,2020
"DLW",3,2,1,2020
"DLW",1,3,1,2020
"DLW",0,2,1,2020
"DLW",1,4,1,2020
"DLW",1,6,1,2020
"DLW",0,5,1,2020
"DLW",0,3,1,2020
"DLW",1,4,1,2020
"DLW",0,4,1,2020
"DLW",1,2,1,2020
"DLW",1,6,1,2020
"DLW",1,1,1,2020
"DLW",0,4,1,2020
"DLW",0,4,1,2020
"DLW",4,0,1,2020
"DLW",4,0,1,2020
"DLW",6,6,1,2020
"DLW",2,0,1,2020
"DLW",1,1,1,2020
"DLW",2,0,1,2020
"DLW",1,0,1,2020
"DLW",4,1,0,2020
"DLW",2,0,0,2020
"DLW",4,4,0,2020
"DLW",2,1,0,2020
"DLW",2,3,0,2020
"DLW",1,0,0,2020
"DLW",3,3,0,2020
"DLW",1,0,0,2020
"DLW",0,3,0,2020
"DLW",3,5,0,2020
"DLW",4,2,0,2020
"DLW",1,0,0,2020
"DLW",15,0,0,2020
"DLW",5,2,0,2020
"DLW",13,0,0,2020
"DLW",2,5,0,2020
"DLW",7,0,0,2020
"DLW",14,0,0,2020
"DLW",4,0,0,2020
"DLW",2,0,0,2020
"DLW",4,0,0,2020
"DLW",1,0,0,2020
"DLW",2,0,0,2020
"DLW",1,2,0,2020
"DLW",1,0,0,2020
"DLW",0,2,0,2020
"DLW",2,0,0,2020
"DLW",1,0,0,2020
"DLW",3,0,0,2020
"DLW",2,0,0,2020
"DLW",9,0,0,2020
"DLW",7,0,0,2020
"DLW",12,2,0,2020
"DLW",2,1,0,2020
"DLW",1,3,0,2020
"DLW",2,0,0,2020
"DLW",3,0,0,2020
"DLW",1,0,0,2020
"DLW",3,0,0,2020
"DLW",3,0,0,2020
"DLW",7,4,0,2020
"DLW",1,0,0,2020
"DLW",0,3,0,2020
"DLW",4,0,0,2020
"DLW",1,0,0,2020
"DLW",6,0,0,2020
"DLW",3,0,0,2020
"DLW",0,4,0,2020
"DLW",2,1,0,2020
"DLW",0,3,0,2020
"DLW",2,1,0,2020
"DLW",7,4,0,2020
"DLW",3,2,0,2020
"DLW",3,0,0,2020
"DLW",2,0,0,2020
"DLW",6,0,0,2020
"DLW",5,0,0,2020
"DLW",2,0,0,2020
"DLW",1,2,0,2020
"DLW",1,1,0,2020
"DLW",2,0,0,2020
"DLW",3,0,0,2020
"DLW",2,1,0,2020
"DLW",1,1,0,2020
"DLW",2,0,0,2020
"DLW",0,1,0,2020
"DLW",2,0,0,2020
"DLW",1,0,0,2020
"DLW",2,4,0,2020
"DLW",3,8,0,2020
"DLW",1,9,0,2020
"DLW",2,6,0,2020
"DLW",1,2,0,2020
"DLW",2,0,0,2020
"DLW",0,8,0,2020
"DLW",0,5,0,2020
"DLW",2,2,0,2020
"DLW",8,0,0,2020
"DLW",3,1,0,2020
"DLW",3,0,0,2020
"EC",1,0,1,2020
"EC",1,0,1,2020
"EC",4,0,1,2020
"EC",2,0,1,2020
"EC",2,0,1,2020
"EC",1,0,1,2020
"EC",2,0,1,2020
"EC",1,2,1,2020
"EC",1,0,1,2020
"EC",4,0,1,2020
"EC",3,0,1,2020
"EC",4,1,1,2020
"EC",5,0,1,2020
"EC",4,0,1,2020
"EC",1,0,1,2020
"EC",1,0,1,2020
"EC",1,1,1,2020
"EC",2,0,1,2020
"EC",1,0,1,2020
"EC",1,0,1,2020
"EC",1,0,1,2020
"EC",0,1,1,2020
"EC",2,1,1,2020
"EC",1,0,1,2020
"EC",3,0,1,2020
"EC",1,0,1,2020
"EC",2,0,1,2020
"EC",1,1,1,2020
"EC",2,1,1,2020
"EC",1,0,1,2020
"EC",2,1,1,2020
"EC",3,0,1,2020
"EC",1,0,1,2020
"EC",1,0,1,2020
"EC",1,0,1,2020
"EC",2,0,1,2020
"EC",2,0,1,2020
"EC",2,0,1,2020
"EC",0,2,1,2020
"EC",2,2,1,2020
"EC",0,1,1,2020
"EC",0,1,1,2020
"EC",0,3,1,2020
"EC",3,1,1,2020
"EC",1,2,1,2020
"EC",0,2,1,2020
"EC",2,0,1,2020
"EC",2,1,1,2020
"EC",3,0,1,2020
"EC",1,0,1,2020
"EC",3,0,1,2020
"EC",2,0,1,2020
"EC",2,0,1,2020
"EC",1,0,1,2020
"EC",4,0,1,2020
"EC",3,0,1,2020
"EC",1,2,1,2020
"EC",0,1,1,2020
"EC",0,1,1,2020
"EC",0,4,1,2020
"EC",0,2,1,2020
"EC",0,2,1,2020
"EC",2,1,1,2020
"EC",0,2,1,2020
"EC",0,1,1,2020
"EC",0,1,1,2020
"EC",0,4,1,2020
"EC",0,3,1,2020
"EC",0,1,1,2020
"EC",1,2,1,2020
"EC",0,3,1,2020
"EC",1,2,1,2020
"EC",9,2,1,2020
"EC",9,2,1,2020
"EC",2,1,1,2020
"EC",2,3,1,2020
"EC",0,2,1,2020
"EC",0,3,1,2020
"EC",1,0,1,2020
"EC",3,0,1,2020
"EC",2,0,1,2020
"EC",3,2,1,2020
"EC",3,0,1,2020
"EC",4,0,1,2020
"EC",2,0,1,2020
"EC",3,1,1,2020
"EC",1,0,1,2020
"EC",1,0,1,2020
"EC",0,1,1,2020
"EC",0,1,1,2020
"EC",5,0,1,2020
"EC",2,1,1,2020
"EC",5,0,1,2020
"EC",4,0,1,2020
"EC",0,4,1,2020
"EC",4,1,1,2020
"EC",0,1,1,2020
"EC",3,0,1,2020
"EC",2,1,1,2020
"EC",1,0,1,2020
"EC",2,0,1,2020
"EC",2,2,1,2020
"EC",1,0,1,2020
"EC",0,1,1,2020
"EC",6,0,1,2020
"EC",2,0,1,2020
"EC",2,0,1,2020
"EC",2,0,1,2020
"EC",4,0,1,2020
"EC",3,0,1,2020
"EC",2,2,1,2020
"EC",2,1,1,2020
"EC",2,1,1,2020
"EC",1,0,1,2020
"EC",2,0,1,2020
"EC",8,0,1,2020
"EC",7,0,1,2020
"EC",0,3,0,2020
"EC",4,1,0,2020
"EC",2,0,0,2020
"EC",1,1,0,2020
"EC",3,0,0,2020
"EC",1,4,0,2020
"EC",0,3,0,2020
"EC",4,0,0,2020
"EC",2,0,0,2020
"EC",0,3,0,2020
"EC",3,3,0,2020
"EC",0,1,0,2020
"EC",1,6,0,2020
"EC",0,3,0,2020
"EC",0,2,0,2020
"EC",2,0,0,2020
"EC",1,0,0,2020
"EC",3,0,0,2020
"EC",2,0,0,2020
"EC",2,0,0,2020
"EC",2,0,0,2020
"EC",1,0,0,2020
"EC",0,5,0,2020
"EC",1,3,0,2020
"EC",5,2,0,2020
"EC",2,3,0,2020
"EC",4,0,0,2020
"EC",3,0,0,2020
"EC",3,0,0,2020
"EC",0,2,0,2020
"EC",2,2,0,2020
"EC",0,2,0,2020
"EC",3,1,0,2020
"EC",4,3,0,2020
"EC",11,2,0,2020
"EC",21,0,0,2020
"EC",10,0,0,2020
"EC",16,0,0,2020
"EC",2,0,0,2020
"EC",4,0,0,2020
"EC",1,2,0,2020
"EC",3,2,0,2020
"EC",3,0,0,2020
"EC",2,0,0,2020
"EC",1,1,0,2020
"EC",1,3,0,2020
"EC",3,1,0,2020
"EC",1,3,0,2020
"EC",2,3,0,2020
"EC",2,4,0,2020
"EC",2,2,0,2020
"EC",1,2,0,2020
"EC",3,0,0,2020
"EC",1,2,0,2020
"EC",0,2,0,2020
"EC",0,1,0,2020
"EC",5,0,0,2020
"EC",3,0,0,2020
"EC",2,0,0,2020
"EC",2,0,0,2020
"EC",0,2,0,2020
"EC",2,4,0,2020
"EC",2,3,0,2020
"EC",2,5,0,2020
"EC",3,0,0,2020
"EC",0,3,0,2020
"EC",3,0,0,2020
"EC",2,3,0,2020
"EC",2,2,0,2020
"EC",6,2,0,2020
"EC",0,1,0,2020
"EC",2,0,0,2020
"EC",0,1,0,2020
"EC",0,1,0,2020
"EC",5,1,0,2020
"EC",4,1,0,2020
"EC",3,2,0,2020
"EC",2,2,0,2020
"EC",3,0,0,2020
"EC",7,0,0,2020
"EC",4,0,0,2020
"EC",2,0,0,2020
"EC",4,0,0,2020
"EC",7,0,0,2020
"EC",0,3,0,2020
"EC",4,0,0,2020
"EC",1,1,0,2020
"EC",3,0,0,2020
"EC",4,0,0,2020
"EC",3,0,0,2020
"EC",3,0,0,2020
"EC",2,0,0,2020
"EC",2,0,0,2020
"EC",3,0,0,2020
"EC",4,0,0,2020
"EC",1,0,0,2020
"EC",2,1,0,2020
"EC",3,0,0,2020
"EC",4,0,0,2020
"EC",3,0,0,2020
"EC",5,0,0,2020
"EC",5,0,0,2020
"EC",7,0,0,2020
"EC",23,2,0,2020
"EC",4,1,0,2020
"EC",5,2,0,2020
"EC",6,0,0,2020
"EC",0,2,0,2020
"EC",2,0,0,2020
"EC",3,1,0,2020
"EC",2,1,0,2020
"EC",3,0,0,2020
"FR",0,4,1,2020
"FR",2,1,1,2020
"FR",0,3,1,2020
"FR",2,0,1,2020
"FR",1,0,1,2020
"FR",1,0,1,2020
"FR",0,1,1,2020
"FR",1,0,1,2020
"FR",3,0,1,2020
"FR",2,0,1,2020
"FR",3,0,1,2020
"FR",2,0,1,2020
"FR",1,0,1,2020
"FR",1,0,1,2020
"FR",1,1,1,2020
"FR",0,1,1,2020
"FR",1,0,1,2020
"FR",0,1,1,2020
"FR",1,0,1,2020
"FR",1,2,1,2020
"FR",2,0,1,2020
"FR",0,2,1,2020
"FR",1,1,1,2020
"FR",2,0,1,2020
"FR",2,0,1,2020
"FR",3,0,1,2020
"FR",3,0,1,2020
"FR",0,1,1,2020
"FR",2,2,1,2020
"FR",3,2,1,2020
"FR",1,0,1,2020
"FR",0,2,1,2020
"FR",0,3,1,2020
"FR",0,3,1,2020
"FR",1,0,1,2020
"FR",1,1,1,2020
"FR",5,0,1,2020
"FR",1,1,1,2020
"FR",0,2,1,2020
"FR",0,2,1,2020
"FR",0,2,1,2020
"FR",1,0,1,2020
"FR",3,2,1,2020
"FR",1,0,1,2020
"FR",3,0,1,2020
"FR",0,1,1,2020
"FR",1,0,1,2020
"FR",0,2,1,2020
"FR",0,1,1,2020
"FR",1,1,1,2020
"FR",0,2,1,2020
"FR",0,3,1,2020
"FR",0,2,1,2020
"FR",1,1,1,2020
"FR",2,2,1,2020
"FR",0,3,1,2020
"FR",0,4,1,2020
"FR",0,2,1,2020
"FR",6,0,1,2020
"FR",1,0,1,2020
"FR",0,1,1,2020
"FR",0,0,1,2020
"FR",5,0,1,2020
"FR",2,0,1,2020
"FR",0,2,1,2020
"FR",6,0,1,2020
"FR",0,6,1,2020
"FR",0,2,1,2020
"FR",1,3,1,2020
"FR",3,0,1,2020
"FR",6,4,1,2020
"FR",1,1,1,2020
"FR",2,0,1,2020
"FR",3,0,1,2020
"FR",0,3,1,2020
"FR",0,5,1,2020
"FR",0,1,1,2020
"FR",2,2,1,2020
"FR",2,0,1,2020
"FR",1,0,1,2020
"FR",1,0,1,2020
"FR",0,1,0,2020
"FR",0,1,0,2020
"FR",0,2,0,2020
"FR",0,2,0,2020
"FR",1,0,0,2020
"FR",1,4,0,2020
"FR",1,1,0,2020
"FR",0,1,0,2020
"FR",5,0,0,2020
"FR",4,2,0,2020
"FR",3,0,0,2020
"FR",7,2,0,2020
"FR",1,0,0,2020
"FR",9,0,0,2020
"FR",0,5,0,2020
"FR",1,0,0,2020
"FR",8,1,0,2020
"FR",10,0,0,2020
"FR",3,2,0,2020
"FR",11,3,0,2020
"FR",7,1,0,2020
"FR",2,0,0,2020
"FR",1,2,0,2020
"FR",3,0,0,2020
"FR",3,0,0,2020
"FR",3,0,0,2020
"FR",1,4,0,2020
"FR",1,0,0,2020
"FR",5,0,0,2020
"FR",5,2,0,2020
"FR",4,0,0,2020
"FR",3,2,0,2020
"FR",13,1,0,2020
"FR",2,5,0,2020
"FR",3,10,0,2020
"FR",5,8,0,2020
"FR",5,0,0,2020
"FR",2,2,0,2020
"FR",0,5,0,2020
"FR",0,3,0,2020
"FR",0,3,0,2020
"FR",3,0,0,2020
"FR",2,2,0,2020
"FR",3,0,0,2020
"FR",0,4,0,2020
"FR",0,4,0,2020
"FR",3,1,0,2020
"FR",0,3,0,2020
"FR",0,1,0,2020
"FR",0,2,0,2020
"FR",0,3,0,2020
"FR",0,6,0,2020
"FR",3,7,0,2020
"FR",1,3,0,2020
"FR",1,5,0,2020
"FR",0,2,0,2020
"FR",2,0,0,2020
"FR",1,2,0,2020
"FR",1,2,0,2020
"FR",8,0,0,2020
"FR",2,4,0,2020
"FR",2,0,0,2020
"FR",3,8,0,2020
"FR",6,0,0,2020
"FR",0,2,0,2020
"FR",2,0,0,2020
"FR",4,1,0,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",3,0,1,2020
"GCN",2,0,1,2020
"GCN",2,0,1,2020
"GCN",5,0,1,2020
"GCN",3,0,1,2020
"GCN",3,0,1,2020
"GCN",3,0,1,2020
"GCN",4,0,1,2020
"GCN",2,0,1,2020
"GCN",2,0,1,2020
"GCN",5,0,1,2020
"GCN",8,0,1,2020
"GCN",42,0,1,2020
"GCN",4,0,1,2020
"GCN",7,0,1,2020
"GCN",5,0,1,2020
"GCN",5,1,1,2020
"GCN",2,0,1,2020
"GCN",3,1,1,2020
"GCN",5,0,1,2020
"GCN",2,0,1,2020
"GCN",5,3,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",3,0,1,2020
"GCN",1,1,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",4,0,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",21,21,1,2020
"GCN",1,1,1,2020
"GCN",2,1,1,2020
"GCN",3,0,1,2020
"GCN",4,0,1,2020
"GCN",1,0,1,2020
"GCN",0,3,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",0,2,1,2020
"GCN",0,2,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",3,1,1,2020
"GCN",3,0,1,2020
"GCN",3,0,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",2,0,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",3,0,1,2020
"GCN",3,0,1,2020
"GCN",1,0,1,2020
"GCN",1,0,1,2020
"GCN",2,0,1,2020
"GCN",3,1,1,2020
"GCN",4,0,1,2020
"GCN",5,0,1,2020
"GCN",2,0,1,2020
"GCN",3,0,1,2020
"GCN",2,4,1,2020
"GCN",4,0,1,2020
"GCN",2,0,1,2020
"GCN",4,3,1,2020
"GCN",8,0,1,2020
"GCN",7,0,1,2020
"GCN",2,0,1,2020
