"site","transect","position","plantNumber","countUndamagedFruitsPerPlant","year","countDamagedFruitsPerPlant"
"BR","II",3,"plant_3",17,2019,0
"BR","II",3,"plant_4",12,2019,0
"BR","II",3,"plant_5",17,2019,1
"BR","II",3,"plant_6",8,2019,0
"BR","II",3,"plant_7",3,2019,1
"BR","II",3,"plant_8",3,2019,0
"BR","II",3,"plant_9",16,2019,0
"BR","II",3,"plant_10",3,2019,0
"BR","II",3,"plant_11",16,2019,0
"BR","II",3,"plant_12",15,2019,0
"BR","II",3,"plant_13",8,2019,0
"BR","II",3,"plant_14",11,2019,0
"BR","II",3,"plant_15",27,2019,0
"BR","II",4,"plant_1",7,2019,0
"BR","II",4,"plant_2",5,2019,0
"BR","II",4,"plant_3",8,2019,0
"BR","II",4,"plant_4",25,2019,0
"BR","II",4,"plant_5",12,2019,0
"BR","II",4,"plant_6",4,2019,0
"BR","II",4,"plant_7",10,2019,0
"BR","II",4,"plant_8",29,2019,0
"BR","II",4,"plant_9",13,2019,0
"BR","II",4,"plant_10",10,2019,0
"BR","II",4,"plant_11",18,2019,0
"BR","II",4,"plant_12",9,2019,0
"BR","II",4,"plant_13",22,2019,0
"BR","II",4,"plant_14",3,2019,0
"BR","II",4,"plant_15",5,2019,0
"BR","II",5,"plant_1",7,2019,0
"BR","II",5,"plant_2",5,2019,0
"BR","II",5,"plant_3",11,2019,0
"BR","II",5,"plant_4",10,2019,0
"BR","II",5,"plant_5",13,2019,0
"BR","II",5,"plant_6",8,2019,0
"BR","II",5,"plant_7",8,2019,0
"BR","II",5,"plant_8",14,2019,0
"BR","II",5,"plant_9",4,2019,0
"BR","II",5,"plant_10",5,2019,0
"BR","II",5,"plant_11",6,2019,0
"BR","II",5,"plant_12",8,2019,0
"BR","II",5,"plant_13",11,2019,0
"BR","II",5,"plant_14",8,2019,0
"BR","II",5,"plant_15",11,2019,0
"BR","II",6,"plant_1",30,2019,0
"BR","II",6,"plant_2",58,2019,0
"BR","II",6,"plant_3",4,2019,0
"BR","II",7,"plant_1",15,2019,0
"BR","II",7,"plant_2",9,2019,0
"BR","II",7,"plant_3",31,2019,0
"BR","II",7,"plant_4",10,2019,0
"BR","II",7,"plant_5",12,2019,0
"BR","II",7,"plant_6",17,2019,0
"BR","II",7,"plant_7",6,2019,0
"BR","II",7,"plant_8",22,2019,0
"BR","II",7,"plant_9",14,2019,0
"BR","II",7,"plant_10",21,2019,0
"BR","II",7,"plant_11",14,2019,0
"BR","II",7,"plant_12",9,2019,0
"BR","II",7,"plant_13",2,2019,0
"BR","II",7,"plant_14",6,2019,0
"BR","II",7,"plant_15",7,2019,0
"BR","II",8,"plant_1",8,2019,0
"BR","II",8,"plant_2",20,2019,0
"BR","II",8,"plant_3",9,2019,0
"BR","II",8,"plant_4",25,2019,0
"BR","II",8,"plant_5",28,2019,0
"BR","II",8,"plant_6",44,2019,0
"BR","II",8,"plant_7",8,2019,0
"BR","II",8,"plant_8",13,2019,0
"BR","II",8,"plant_9",6,2019,0
"BR","II",8,"plant_10",13,2019,0
"BR","II",8,"plant_11",12,2019,0
"BR","II",8,"plant_12",6,2019,0
"BR","II",8,"plant_13",37,2019,0
"BR","II",8,"plant_14",13,2019,0
"BR","II",8,"plant_15",22,2019,0
"BR","III",1,"plant_1",13,2019,0
"BR","III",1,"plant_2",30,2019,0
"BR","III",1,"plant_3",38,2019,0
"BR","III",1,"plant_4",17,2019,0
"BR","III",1,"plant_5",4,2019,0
"BR","III",1,"plant_6",17,2019,0
"BR","III",1,"plant_7",20,2019,0
"BR","III",1,"plant_8",16,2019,0
"BR","III",1,"plant_9",24,2019,0
"BR","III",1,"plant_10",13,2019,0
"BR","III",1,"plant_11",5,2019,0
"BR","III",1,"plant_12",7,2019,0
"BR","III",1,"plant_13",5,2019,0
"BR","III",1,"plant_14",25,2019,0
"BR","III",1,"plant_15",4,2019,0
"BR","III",1,"plant_16",14,2019,0
"BR","III",2,"plant_1",10,2019,0
"BR","III",2,"plant_2",14,2019,0
"BR","III",2,"plant_3",20,2019,0
"BR","III",2,"plant_4",15,2019,0
"BR","III",2,"plant_5",50,2019,0
"BR","III",2,"plant_6",10,2019,0
"BR","III",2,"plant_7",45,2019,0
"BR","III",2,"plant_8",9,2019,0
"BR","III",2,"plant_9",6,2019,0
"BR","III",2,"plant_10",5,2019,0
"BR","III",2,"plant_11",17,2019,0
"BR","III",2,"plant_12",13,2019,0
"BR","III",2,"plant_13",3,2019,0
"BR","III",2,"plant_14",7,2019,0
"BR","III",2,"plant_15",22,2019,0
"BR","III",3,"plant_1",16,2019,0
"BR","III",3,"plant_2",4,2019,0
"BR","III",3,"plant_3",7,2019,0
"BR","III",3,"plant_4",10,2019,0
"BR","III",3,"plant_5",5,2019,0
"BR","III",3,"plant_6",14,2019,0
"BR","III",3,"plant_7",9,2019,0
"BR","III",3,"plant_8",10,2019,0
"BR","III",3,"plant_9",30,2019,0
"BR","III",3,"plant_10",23,2019,0
"BR","III",3,"plant_11",11,2019,0
"BR","III",3,"plant_12",2,2019,0
"BR","III",3,"plant_13",3,2019,0
"BR","III",3,"plant_14",18,2019,0
"BR","III",3,"plant_15",24,2019,0
"BR","III",4,"plant_1",10,2019,0
"BR","III",4,"plant_2",32,2019,0
"BR","III",4,"plant_3",35,2019,0
"BR","III",4,"plant_4",76,2019,0
"BR","III",5,"plant_1",48,2019,0
"BR","III",5,"plant_2",35,2019,0
"BR","III",5,"plant_3",2,2019,0
"BR","III",5,"plant_4",9,2019,1
"BR","III",5,"plant_5",30,2019,0
"BR","III",5,"plant_6",59,2019,0
"BR","III",5,"plant_7",4,2019,0
"BR","III",5,"plant_8",4,2019,0
"BR","III",5,"plant_9",4,2019,0
"BR","III",5,"plant_10",8,2019,0
"BR","III",5,"plant_11",15,2019,0
"BR","III",5,"plant_12",2,2019,0
"BR","III",5,"plant_13",8,2019,0
"BR","III",6,"plant_1",14,2019,0
"BR","III",6,"plant_2",15,2019,0
"BR","III",6,"plant_3",5,2019,0
"BR","III",6,"plant_4",17,2019,0
"BR","III",6,"plant_5",14,2019,0
"BR","III",6,"plant_6",17,2019,0
"BR","III",6,"plant_7",13,2019,0
"BR","III",6,"plant_8",17,2019,0
"BR","III",6,"plant_9",16,2019,0
"BR","III",6,"plant_10",3,2019,0
"BR","III",6,"plant_11",13,2019,0
"BR","III",6,"plant_12",4,2019,0
"BR","III",6,"plant_13",7,2019,0
"BR","III",6,"plant_14",6,2019,0
"BR","III",6,"plant_15",5,2019,0
"BR","III",6,"plant_16",8,2019,0
"BR","III",7,"plant_1",21,2019,0
"BR","III",7,"plant_2",4,2019,0
"BR","III",7,"plant_3",12,2019,0
"BR","III",7,"plant_4",4,2019,0
"BR","III",7,"plant_5",11,2019,0
"BR","III",7,"plant_6",6,2019,1
"BR","III",7,"plant_7",9,2019,0
"BR","III",7,"plant_8",13,2019,0
"BR","III",7,"plant_9",6,2019,0
"BR","III",7,"plant_10",8,2019,0
"BR","III",7,"plant_11",14,2019,0
"BR","III",7,"plant_12",29,2019,0
"BR","III",7,"plant_13",5,2019,0
"BR","III",7,"plant_14",30,2019,0
"BR","III",7,"plant_15",13,2019,0
"BR","III",8,"plant_1",34,2019,0
"BR","III",8,"plant_2",35,2019,0
"BR","III",8,"plant_3",12,2019,0
"BR","III",8,"plant_4",33,2019,0
"BR","III",8,"plant_5",68,2019,0
"BR","III",8,"plant_6",16,2019,2
"BR","IV",1,"plant_1",10,2019,0
"BR","IV",1,"plant_2",42,2019,1
"BR","IV",1,"plant_3",10,2019,0
"BR","IV",1,"plant_4",35,2019,0
"BR","IV",1,"plant_5",7,2019,0
"BR","IV",1,"plant_6",46,2019,0
"BR","IV",1,"plant_7",13,2019,0
"BR","IV",3,"plant_1",8,2019,0
"BR","IV",3,"plant_2",14,2019,0
"BR","IV",3,"plant_3",12,2019,0
"BR","IV",4,"plant_1",36,2019,0
"BR","IV",4,"plant_2",5,2019,0
"BR","IV",4,"plant_3",21,2019,0
"BR","IV",4,"plant_4",12,2019,0
"BR","IV",4,"plant_5",13,2019,0
"BR","IV",4,"plant_6",25,2019,0
"BR","IV",5,"plant_1",2,2019,0
"BR","IV",5,"plant_2",10,2019,0
"BR","IV",5,"plant_3",10,2019,0
"BR","IV",5,"plant_4",3,2019,0
"BR","IV",5,"plant_5",4,2019,0
"BR","IV",5,"plant_6",19,2019,0
"BR","IV",5,"plant_7",6,2019,0
"BR","IV",5,"plant_8",7,2019,0
"BR","IV",5,"plant_9",3,2019,0
"BR","IV",5,"plant_10",25,2019,0
"BR","IV",5,"plant_11",19,2019,0
"BR","IV",5,"plant_12",15,2019,0
"BR","IV",6,"plant_1",34,2019,0
"BR","IV",6,"plant_2",102,2019,0
"BR","IV",6,"plant_3",28,2019,0
"BR","IV",6,"plant_4",12,2019,0
"BR","IV",6,"plant_5",25,2019,0
"BR","IV",6,"plant_6",14,2019,0
"BR","IV",6,"plant_7",11,2019,0
"BR","IV",6,"plant_8",8,2019,0
"BR","IV",6,"plant_9",14,2019,0
"BR","IV",6,"plant_10",39,2019,0
"BR","IV",6,"plant_11",2,2019,0
"BR","IV",6,"plant_12",10,2019,0
"CF","I",1,"plant_1",45,2019,0
"CF","I",2,"plant_1",45,2019,0
"CF","I",2,"plant_2",63,2019,0
"CF","I",2,"plant_3",70,2019,0
"CF","I",4,"plant_1",32,2019,0
"CF","I",5,"plant_1",14,2019,1
"CF","I",5,"plant_2",16,2019,0
"CF","I",6,"plant_1",29,2019,0
"CF","I",6,"plant_2",26,2019,0
"CF","I",7,"plant_1",46,2019,0
"CF","II",8,"plant_1",26,2019,0
"CF","III",1,"plant_1",20,2019,0
"CF","III",2,"plant_1",20,2019,0
"CF","III",4,"plant_1",49,2019,0
"CF","III",4,"plant_2",27,2019,0
"CF","IV",2,"plant_1",3,2019,0
"CF","IV",4,"plant_1",27,2019,0
"CF","IV",5,"plant_1",14,2019,0
"CF","IV",5,"plant_2",9,2019,0
"CF","IV",6,"plant_1",31,2019,0
"CF","IV",6,"plant_2",10,2019,0
"CF","IV",6,"plant_3",23,2019,0
"CP3","I",1,"plant_1",3,2019,0
"CP3","III",1,"plant_1",23,2019,0
"DEM","I",3,"plant_1",7,2019,0
"DEM","I",3,"plant_2",5,2019,0
"DEM","I",3,"plant_3",13,2019,0
"DEM","I",7,"plant_1",5,2019,0
"DEM","I",7,"plant_2",7,2019,0
"DEM","I",7,"plant_3",14,2019,0
"DEM","I",7,"plant_4",7,2019,0
"DEM","I",7,"plant_5",12,2019,0
"DEM","I",7,"plant_6",7,2019,0
"DEM","I",7,"plant_7",5,2019,0
"DEM","I",8,"plant_1",12,2019,0
"DEM","I",8,"plant_2",2,2019,0
"DEM","I",8,"plant_3",1,2019,0
"DEM","I",8,"plant_4",4,2019,0
"DEM","I",8,"plant_5",10,2019,0
"DEM","I",8,"plant_6",1,2019,0
"DEM","I",8,"plant_7",3,2019,0
"DEM","I",8,"plant_8",5,2019,0
"DEM","I",8,"plant_9",6,2019,0
"DEM","I",8,"plant_10",12,2019,0
"DEM","I",8,"plant_11",5,2019,0
"DEM","I",8,"plant_12",7,2019,0
"DEM","I",8,"plant_13",8,2019,0
"DEM","I",8,"plant_14",3,2019,0
"DEM","II",1,"plant_1",3,2019,0
"DEM","II",1,"plant_2",3,2019,0
"DEM","II",1,"plant_3",2,2019,0
"DEM","II",2,"plant_1",3,2019,0
"DEM","II",2,"plant_2",2,2019,0
"DEM","II",2,"plant_3",5,2019,0
"DEM","II",2,"plant_4",5,2019,0
"DEM","II",2,"plant_5",6,2019,0
"DEM","II",2,"plant_6",3,2019,0
"DEM","II",2,"plant_7",5,2019,0
"DEM","II",2,"plant_8",6,2019,0
"DEM","II",2,"plant_9",3,2019,0
"DEM","II",2,"plant_10",2,2019,0
"DEM","II",2,"plant_11",4,2019,0
"DEM","II",2,"plant_12",4,2019,0
"DEM","II",2,"plant_13",6,2019,0
"DEM","II",2,"plant_14",8,2019,0
"DEM","II",2,"plant_15",13,2019,0
"DEM","II",3,"plant_1",18,2019,0
"DEM","II",3,"plant_2",9,2019,0
"DEM","II",3,"plant_3",8,2019,0
"DEM","II",3,"plant_4",6,2019,0
"DEM","II",3,"plant_5",24,2019,0
"DEM","II",3,"plant_6",7,2019,0
"DEM","II",3,"plant_7",12,2019,0
"DEM","II",3,"plant_8",5,2019,0
"DEM","II",3,"plant_9",12,2019,0
"DEM","II",3,"plant_10",5,2019,0
"DEM","II",3,"plant_11",18,2019,0
"DEM","II",3,"plant_12",12,2019,0
"DEM","II",3,"plant_13",3,2019,0
"DEM","II",3,"plant_14",7,2019,0
"DEM","II",3,"plant_15",7,2019,0
"DEM","II",4,"plant_1",14,2019,0
"DEM","II",4,"plant_2",5,2019,0
"DEM","II",4,"plant_3",7,2019,0
"DEM","II",4,"plant_4",13,2019,0
"DEM","II",4,"plant_5",8,2019,0
"DEM","II",4,"plant_6",22,2019,0
"DEM","II",4,"plant_7",8,2019,0
"DEM","II",4,"plant_8",7,2019,0
"DEM","II",4,"plant_9",5,2019,0
"DEM","II",4,"plant_10",8,2019,0
"DEM","II",4,"plant_11",27,2019,0
"DEM","II",4,"plant_12",3,2019,0
"DEM","II",4,"plant_13",5,2019,0
"DEM","II",4,"plant_14",8,2019,0
"DEM","II",4,"plant_15",10,2019,0
"DEM","II",5,"plant_1",14,2019,0
"DEM","II",5,"plant_2",6,2019,0
"DEM","II",5,"plant_3",6,2019,0
"DEM","II",5,"plant_4",6,2019,0
"DEM","II",5,"plant_5",7,2019,0
"DEM","II",5,"plant_6",12,2019,0
"DEM","II",5,"plant_7",8,2019,0
"DEM","II",5,"plant_8",10,2019,0
"DEM","II",5,"plant_9",5,2019,0
"DEM","II",6,"plant_1",6,2019,0
"DEM","II",6,"plant_2",26,2019,0
"DEM","II",6,"plant_3",9,2019,0
"DEM","II",6,"plant_4",9,2019,0
"DEM","II",6,"plant_5",3,2019,0
"DEM","II",6,"plant_6",6,2019,0
"DEM","II",6,"plant_7",14,2019,0
"DEM","II",6,"plant_8",5,2019,0
"DEM","II",7,"plant_1",4,2019,0
"DEM","II",7,"plant_2",12,2019,0
"DEM","II",7,"plant_3",5,2019,0
"DEM","II",7,"plant_4",6,2019,0
"DEM","II",7,"plant_5",6,2019,0
"DEM","II",7,"plant_6",6,2019,0
"DEM","II",7,"plant_7",4,2019,0
"DEM","II",7,"plant_8",7,2019,0
"DEM","II",8,"plant_1",2,2019,0
"DEM","III",1,"plant_1",40,2019,2
"DEM","III",1,"plant_2",10,2019,0
"DEM","III",1,"plant_3",11,2019,0
"DEM","III",1,"plant_4",14,2019,0
"DEM","III",1,"plant_5",7,2019,0
"DEM","III",1,"plant_6",10,2019,0
"DEM","III",1,"plant_7",21,2019,0
"DEM","III",1,"plant_8",6,2019,0
"DEM","III",1,"plant_9",3,2019,0
"DEM","III",1,"plant_10",6,2019,0
"DEM","III",1,"plant_11",6,2019,0
"DEM","III",1,"plant_12",5,2019,2
"DEM","III",1,"plant_13",21,2019,0
"DEM","III",1,"plant_14",9,2019,0
"DEM","III",1,"plant_15",7,2019,0
"DEM","III",2,"plant_1",12,2019,0
"DEM","III",2,"plant_2",6,2019,0
"DEM","III",2,"plant_3",2,2019,0
"DEM","III",2,"plant_4",4,2019,0
"DEM","III",2,"plant_5",6,2019,0
"DEM","III",2,"plant_6",6,2019,0
"DEM","III",2,"plant_7",4,2019,0
"DEM","III",2,"plant_8",1,2019,0
"DEM","III",2,"plant_9",5,2019,0
"DEM","III",2,"plant_10",10,2019,0
"DEM","III",2,"plant_11",10,2019,0
"DEM","III",2,"plant_12",9,2019,0
"DEM","III",2,"plant_13",7,2019,0
"DEM","III",2,"plant_14",4,2019,0
"DEM","III",2,"plant_15",2,2019,0
"DEM","III",3,"plant_1",8,2019,1
"DEM","III",3,"plant_2",16,2019,1
"DEM","III",3,"plant_3",4,2019,0
"DEM","III",4,"plant_1",78,2019,0
"DEM","III",4,"plant_2",11,2019,0
"DEM","III",4,"plant_3",14,2019,0
"DEM","III",4,"plant_4",5,2019,0
"DEM","III",4,"plant_5",2,2019,0
"DEM","III",5,"plant_1",43,2019,0
"DEM","III",5,"plant_2",22,2019,0
"DEM","III",5,"plant_3",23,2019,0
"DEM","III",5,"plant_4",10,2019,0
"DEM","III",5,"plant_5",3,2019,0
"DEM","III",5,"plant_6",12,2019,0
"DEM","III",5,"plant_7",23,2019,0
"DEM","III",6,"plant_1",5,2019,0
"DEM","III",6,"plant_2",9,2019,0
"DEM","III",6,"plant_3",4,2019,0
"DEM","III",6,"plant_4",1,2019,0
"DEM","III",6,"plant_5",12,2019,0
"DEM","III",6,"plant_6",13,2019,0
"DEM","III",6,"plant_7",5,2019,0
"DEM","III",6,"plant_8",2,2019,0
"DEM","III",6,"plant_9",6,2019,0
"DEM","III",6,"plant_10",6,2019,0
"DEM","III",6,"plant_11",2,2019,0
"DEM","III",6,"plant_12",9,2019,0
"DEM","III",6,"plant_13",5,2019,0
"DEM","III",6,"plant_14",10,2019,0
"DEM","III",7,"plant_1",14,2019,0
"DEM","III",7,"plant_2",22,2019,0
"DEM","III",7,"plant_3",5,2019,0
"DEM","III",7,"plant_4",14,2019,0
"DEM","III",7,"plant_5",29,2019,0
"DEM","III",7,"plant_6",32,2019,1
"DEM","III",7,"plant_7",5,2019,0
"DEM","III",7,"plant_8",12,2019,0
"DEM","III",7,"plant_9",8,2019,0
"DEM","III",7,"plant_10",32,2019,0
"DEM","III",7,"plant_11",12,2019,0
"DEM","III",7,"plant_12",13,2019,0
"DEM","III",7,"plant_13",2,2019,0
"DEM","III",7,"plant_14",4,2019,0
"DEM","III",8,"plant_1",5,2019,0
"DEM","III",8,"plant_2",7,2019,0
"DEM","III",8,"plant_3",24,2019,0
"DEM","III",8,"plant_4",5,2019,0
"DEM","III",8,"plant_5",8,2019,0
"DEM","III",8,"plant_6",10,2019,0
"DEM","III",8,"plant_7",13,2019,0
"DEM","III",8,"plant_8",10,2019,0
"DEM","III",8,"plant_9",6,2019,0
"DEM","III",8,"plant_10",5,2019,0
"DEM","III",8,"plant_11",8,2019,1
"DEM","III",8,"plant_12",2,2019,0
"DEM","III",8,"plant_13",5,2019,0
"DEM","III",8,"plant_14",6,2019,0
"DEM","III",8,"plant_15",9,2019,0
"DLW","I",2,"plant_1",10,2019,0
"DLW","I",3,"plant_1",8,2019,0
"DLW","I",3,"plant_2",15,2019,0
"DLW","I",4,"plant_1",13,2019,0
"DLW","I",4,"plant_2",8,2019,0
"DLW","I",4,"plant_3",10,2019,0
"DLW","I",4,"plant_4",2,2019,0
"DLW","I",4,"plant_5",36,2019,0
"DLW","I",4,"plant_6",11,2019,0
"DLW","I",6,"plant_1",5,2019,0
"DLW","II",1,"plant_1",1,2019,0
"DLW","II",1,"plant_2",1,2019,0
"DLW","II",1,"plant_3",1,2019,0
"DLW","II",1,"plant_4",4,2019,0
"DLW","II",1,"plant_5",3,2019,0
"DLW","II",2,"plant_1",8,2019,0
"DLW","II",2,"plant_2",1,2019,0
"DLW","II",2,"plant_3",4,2019,0
"DLW","II",2,"plant_4",4,2019,0
"DLW","II",2,"plant_5",2,2019,0
"DLW","II",2,"plant_6",3,2019,0
"DLW","II",2,"plant_7",3,2019,0
"DLW","II",2,"plant_8",4,2019,0
"DLW","II",3,"plant_1",11,2019,0
"DLW","II",3,"plant_2",2,2019,0
"DLW","II",3,"plant_3",13,2019,0
"DLW","II",3,"plant_4",15,2019,1
"DLW","II",3,"plant_5",4,2019,0
"DLW","II",3,"plant_6",12,2019,1
"DLW","III",2,"plant_1",7,2019,1
"DLW","III",2,"plant_2",5,2019,0
"DLW","III",2,"plant_3",3,2019,0
"DLW","III",2,"plant_4",14,2019,0
"DLW","III",4,"plant_1",19,2019,0
"DLW","III",4,"plant_2",1,2019,0
"DLW","III",5,"plant_1",5,2019,0
"DLW","III",5,"plant_2",2,2019,1
"DLW","V",2,"plant_1",14,2019,0
"DLW","V",2,"plant_2",10,2019,0
"DLW","V",2,"plant_3",16,2019,0
"DLW","V",3,"plant_1",23,2019,0
"DLW","V",3,"plant_2",8,2019,0
"DLW","V",3,"plant_3",16,2019,0
"DLW","V",3,"plant_4",16,2019,0
"DLW","V",3,"plant_5",11,2019,0
"DLW","V",4,"plant_1",15,2019,0
"DLW","V",4,"plant_2",11,2019,0
"DLW","V",4,"plant_3",11,2019,0
"DLW","V",4,"plant_4",6,2019,0
"DLW","V",4,"plant_5",24,2019,0
"EC","I",3,"plant_1",4,2019,0
"EC","I",3,"plant_2",12,2019,0
"EC","I",3,"plant_3",2,2019,0
"EC","I",3,"plant_4",4,2019,0
"EC","I",3,"plant_5",1,2019,0
"EC","I",3,"plant_6",5,2019,0
"EC","I",3,"plant_7",13,2019,0
"EC","I",3,"plant_8",34,2019,0
"EC","I",3,"plant_9",32,2019,0
"EC","I",3,"plant_10",7,2019,0
"EC","I",3,"plant_11",7,2019,0
"EC","I",3,"plant_12",13,2019,0
"EC","I",3,"plant_13",1,2019,0
"EC","I",3,"plant_14",5,2019,0
"EC","I",3,"plant_15",5,2019,0
"EC","I",4,"plant_1",6,2019,0
"EC","I",4,"plant_2",2,2019,0
"EC","I",4,"plant_3",6,2019,0
"EC","I",4,"plant_4",6,2019,0
"EC","I",4,"plant_5",7,2019,0
"EC","I",4,"plant_6",3,2019,0
"EC","I",4,"plant_7",4,2019,0
"EC","I",4,"plant_8",10,2019,0
"EC","I",4,"plant_9",4,2019,0
"EC","I",5,"plant_1",3,2019,0
"EC","I",6,"plant_1",20,2019,0
"EC","I",6,"plant_2",2,2019,0
"EC","I",7,"plant_1",7,2019,0
"EC","II",6,"plant_1",16,2019,0
"EC","II",6,"plant_2",12,2019,0
"EC","IV",3,"plant_1",4,2019,1
"EC","IV",3,"plant_2",13,2019,0
"EC","IV",3,"plant_3",13,2019,0
"EC","IV",3,"plant_4",14,2019,0
"EC","IV",3,"plant_5",2,2019,0
"EC","IV",3,"plant_6",3,2019,0
"EC","IV",3,"plant_7",1,2019,0
"EC","IV",3,"plant_8",29,2019,0
"EC","IV",3,"plant_9",8,2019,0
"EC","IV",3,"plant_10",4,2019,0
"EC","IV",3,"plant_11",4,2019,0
"EC","IV",3,"plant_12",26,2019,0
"EC","IV",3,"plant_13",8,2019,0
"EC","IV",3,"plant_14",11,2019,0
"EC","IV",3,"plant_15",19,2019,0
"EC","IV",4,"plant_1",9,2019,0
"EC","IV",4,"plant_2",5,2019,0
"EC","IV",4,"plant_3",17,2019,0
"EC","IV",4,"plant_4",4,2019,0
"EC","IV",4,"plant_5",6,2019,0
"EC","IV",4,"plant_6",7,2019,0
"EC","IV",4,"plant_7",7,2019,0
"EC","IV",4,"plant_8",6,2019,0
"EC","IV",4,"plant_9",3,2019,0
"EC","IV",4,"plant_10",12,2019,0
"EC","IV",4,"plant_11",3,2019,0
"EC","IV",4,"plant_12",9,2019,0
"EC","IV",4,"plant_13",3,2019,0
"EC","IV",4,"plant_14",9,2019,0
"EC","IV",4,"plant_15",13,2019,0
"FR","I",1,"plant_1",27,2019,2
"FR","I",1,"plant_2",1,2019,0
"FR","I",2,"plant_1",10,2019,0
"FR","I",2,"plant_2",8,2019,1
"FR","I",2,"plant_3",25,2019,0
"FR","I",2,"plant_4",23,2019,0
"FR","I",2,"plant_5",16,2019,1
"FR","I",2,"plant_6",7,2019,0
"FR","I",3,"plant_1",8,2019,1
"FR","I",3,"plant_2",15,2019,0
"FR","I",3,"plant_3",8,2019,0
"FR","I",3,"plant_4",6,2019,0
"FR","I",3,"plant_5",6,2019,0
"FR","I",3,"plant_6",23,2019,0
"FR","I",3,"plant_7",20,2019,0
"FR","I",3,"plant_8",14,2019,0
"FR","I",3,"plant_9",9,2019,0
"FR","I",3,"plant_10",18,2019,NA
"FR","I",4,"plant_1",1,2019,2
"FR","I",4,"plant_2",3,2019,0
"FR","I",4,"plant_3",15,2019,0
"FR","I",4,"plant_4",17,2019,0
"FR","I",4,"plant_5",11,2019,0
"FR","I",4,"plant_6",4,2019,0
"FR","I",4,"plant_7",10,2019,0
"FR","I",5,"plant_1",31,2019,0
"FR","I",5,"plant_2",15,2019,0
"FR","I",6,"plant_1",33,2019,0
"FR","I",6,"plant_2",33,2019,0
"FR","II",1,"plant_1",14,2019,0
"FR","II",3,"plant_1",4,2019,0
"FR","II",4,"plant_1",4,2019,0
"FR","II",4,"plant_2",37,2019,0
"FR","II",5,"plant_1",4,2019,0
"FR","II",5,"plant_2",21,2019,1
"FR","II",7,"plant_1",23,2019,2
"FR","III",1,"plant_1",4,2019,0
"FR","III",1,"plant_2",4,2019,0
"FR","III",2,"plant_1",14,2019,0
"FR","III",2,"plant_2",8,2019,0
"FR","III",2,"plant_3",12,2019,0
"FR","III",2,"plant_4",8,2019,0
"FR","III",2,"plant_5",27,2019,0
"FR","III",3,"plant_1",33,2019,0
"FR","III",4,"plant_1",29,2019,0
"FR","III",4,"plant_2",13,2019,0
"FR","III",4,"plant_3",12,2019,0
"FR","III",4,"plant_4",9,2019,0
"FR","III",4,"plant_5",34,2019,0
"FR","III",5,"plant_1",22,2019,0
"FR","III",6,"plant_1",27,2019,0
"FR","III",6,"plant_2",9,2019,0
"FR","III",6,"plant_3",42,2019,0
"FR","III",6,"plant_4",4,2019,0
"FR","III",6,"plant_5",2,2019,0
"FR","IV",3,"plant_1",6,2019,0
"FR","IV",3,"plant_2",43,2019,0
"FR","IV",3,"plant_3",29,2019,0
"FR","IV",3,"plant_4",28,2019,0
"FR","IV",3,"plant_5",17,2019,0
"FR","IV",4,"plant_1",13,2019,0
"FR","IV",5,"plant_1",13,2019,0
"FR","IV",5,"plant_2",10,2019,0
"FR","IV",5,"plant_3",14,2019,0
"FR","IV",5,"plant_4",22,2019,0
"FR","IV",5,"plant_5",7,2019,0
"FR","IV",6,"plant_1",5,2019,0
"FR","IV",6,"plant_2",9,2019,0
"FR","IV",7,"plant_1",18,2019,0
"FR","IV",7,"plant_2",13,2019,0
"FR","IV",7,"plant_3",6,2019,0
"FR","IV",7,"plant_4",16,2019,0
"FR","IV",7,"plant_5",10,2019,0
"FR","IV",8,"plant_1",7,2019,0
"FR","IV",8,"plant_2",4,2019,0
"FR","IV",8,"plant_3",7,2019,0
"FR","IV",8,"plant_4",5,2019,0
"FR","IV",8,"plant_5",10,2019,0
"GCN","I",6,"plant_1",6,2019,0
"GCN","II",1,"plant_1",23,2019,1
"GCN","II",1,"plant_2",23,2019,4
"GCN","II",1,"plant_3",2,2019,2
"GCN","II",2,"plant_1",7,2019,0
"GCN","II",2,"plant_2",4,2019,0
"GCN","II",2,"plant_3",5,2019,0
"GCN","II",2,"plant_4",2,2019,0
"GCN","II",2,"plant_5",4,2019,1
"GCN","II",2,"plant_6",6,2019,0
"GCN","II",2,"plant_7",3,2019,0
"GCN","II",2,"plant_8",1,2019,0
"GCN","II",2,"plant_9",0,2019,4
"GCN","II",3,"plant_1",2,2019,0
"GCN","II",3,"plant_2",21,2019,0
"GCN","II",3,"plant_3",5,2019,0
"GCN","II",3,"plant_4",3,2019,0
"GCN","II",3,"plant_5",2,2019,0
"GCN","II",3,"plant_6",2,2019,0
"GCN","II",3,"plant_7",1,2019,0
"GCN","II",3,"plant_8",5,2019,0
"GCN","II",4,"plant_1",4,2019,0
"GCN","II",5,"plant_1",2,2019,0
"GCN","II",6,"plant_1",2,2019,0
"GCN","II",6,"plant_2",10,2019,0
"GCN","II",6,"plant_3",3,2019,0
"GCN","II",6,"plant_4",6,2019,0
"GCN","II",6,"plant_5",3,2019,0
"GCN","II",6,"plant_6",3,2019,0
"GCN","II",6,"plant_7",19,2019,0
"GCN","II",6,"plant_8",6,2019,0
"GCN","II",6,"plant_9",10,2019,0
