"site","transect","position","plantNumber","countFruitsPerPlant","year"
"DEM","I",1,"plant_11",4,2011
"DEM","I",1,"plant_12",3,2011
"DEM","I",1,"plant_13",2,2011
"DEM","I",1,"plant_14",4,2011
"DEM","I",1,"plant_15",3,2011
"DEM","I",2,"plant_1",5,2011
"DEM","I",2,"plant_2",7,2011
"DEM","I",2,"plant_3",4,2011
"DEM","I",2,"plant_4",1,2011
"DEM","I",2,"plant_5",1,2011
"DEM","I",7,"plant_1",4,2011
"DEM","I",7,"plant_2",3,2011
"DEM","I",7,"plant_3",2,2011
"DEM","I",7,"plant_4",6,2011
"DEM","I",7,"plant_5",2,2011
"DEM","I",7,"plant_6",2,2011
"DEM","I",7,"plant_7",2,2011
"DEM","I",7,"plant_8",2,2011
"DEM","I",7,"plant_9",3,2011
"DEM","I",7,"plant_10",1,2011
"DEM","I",7,"plant_11",1,2011
"DEM","I",7,"plant_12",2,2011
"DEM","I",7,"plant_13",3,2011
"DEM","I",7,"plant_14",2,2011
"DEM","I",7,"plant_15",3,2011
"DEM","I",7,"plant_16",2,2011
"DEM","I",7,"plant_17",2,2011
"DEM","II",3,"plant_1",7,2011
"DEM","II",3,"plant_2",2,2011
"DEM","II",3,"plant_3",3,2011
"DEM","II",3,"plant_4",5,2011
"DEM","II",3,"plant_5",5,2011
"DEM","II",3,"plant_6",1,2011
"DEM","II",3,"plant_7",2,2011
"DEM","III",1,"plant_1",3,2011
"DEM","III",2,"plant_1",3,2011
"DEM","III",2,"plant_2",1,2011
"DEM","III",2,"plant_3",2,2011
"DEM","III",2,"plant_4",8,2011
"DEM","III",2,"plant_5",2,2011
"DEM","III",2,"plant_6",6,2011
"DEM","III",2,"plant_7",1,2011
"DEM","III",2,"plant_8",15,2011
"DEM","III",2,"plant_9",2,2011
"DEM","III",2,"plant_10",2,2011
"DEM","III",2,"plant_11",3,2011
"DEM","III",2,"plant_12",1,2011
"DEM","III",2,"plant_13",2,2011
"DEM","III",2,"plant_14",10,2011
"DEM","III",3,"plant_1",4,2011
"DEM","III",3,"plant_2",3,2011
"DEM","III",3,"plant_3",2,2011
"DEM","III",3,"plant_4",4,2011
"DEM","III",3,"plant_5",1,2011
"DEM","III",3,"plant_6",5,2011
"DEM","III",3,"plant_7",3,2011
"DEM","III",3,"plant_8",2,2011
"DEM","III",3,"plant_9",2,2011
"DEM","III",3,"plant_10",8,2011
"DEM","III",3,"plant_11",2,2011
"DEM","III",3,"plant_12",3,2011
"DEM","III",3,"plant_13",2,2011
"DEM","III",3,"plant_14",4,2011
"DEM","III",3,"plant_15",2,2011
"DEM","III",3,"plant_16",2,2011
"DEM","III",3,"plant_17",6,2011
"DEM","III",3,"plant_18",3,2011
"DEM","III",3,"plant_19",8,2011
"DEM","III",3,"plant_20",2,2011
"DEM","III",3,"plant_21",9,2011
"DEM","III",3,"plant_22",2,2011
"DEM","III",3,"plant_23",4,2011
"DEM","III",4,"plant_1",4,2011
"DEM","III",4,"plant_2",1,2011
"DEM","III",4,"plant_3",2,2011
"DEM","III",4,"plant_4",1,2011
"DEM","III",5,"plant_1",2,2011
"DEM","III",5,"plant_2",1,2011
"DEM","III",5,"plant_3",5,2011
"DEM","III",5,"plant_4",3,2011
"DEM","III",5,"plant_5",9,2011
"DEM","III",5,"plant_6",5,2011
"DEM","III",6,"plant_1",4,2011
"DEM","III",6,"plant_2",3,2011
"DEM","III",6,"plant_3",1,2011
"DEM","IV",2,"plant_1",3,2011
"DEM","IV",4,"plant_1",2,2011
"DEM","IV",4,"plant_2",3,2011
"DEM","IV",4,"plant_3",2,2011
"DEM","IV",4,"plant_4",2,2011
"DLW","I",2,"plant_1",2,2011
"DLW","I",3,"plant_1",1,2011
"DLW","I",3,"plant_2",6,2011
"DLW","I",3,"plant_3",4,2011
"DLW","I",3,"plant_4",1,2011
"DLW","I",4,"plant_1",1,2011
"DLW","II",2,"plant_1",2,2011
"DLW","III",1,"plant_1",2,2011
"DLW","III",1,"plant_2",2,2011
"DLW","III",2,"plant_1",5,2011
"DLW","III",2,"plant_2",1,2011
"DLW","III",2,"plant_3",1,2011
"DLW","III",3,"plant_1",4,2011
"DLW","III",4,"plant_1",21,2011
"DLW","III",4,"plant_2",6,2011
"DLW","III",4,"plant_3",1,2011
"DLW","III",4,"plant_4",1,2011
"DLW","III",4,"plant_5",3,2011
"DLW","III",4,"plant_6",1,2011
"DLW","III",5,"plant_1",17,2011
"DLW","III",5,"plant_2",2,2011
"DLW","III",5,"plant_3",5,2011
"DLW","IV",3,"plant_1",6,2011
"DLW","IV",3,"plant_2",3,2011
"DLW","IV",3,"plant_3",4,2011
"DLW","IV",4,"plant_1",14,2011
"DLW","V",2,"plant_1",2,2011
"DLW","V",2,"plant_2",23,2011
"DLW","V",4,"plant_1",8,2011
"DLW","V",4,"plant_2",2,2011
"DLW","V",4,"plant_3",13,2011
"DLW","V",4,"plant_4",1,2011
"DLW","V",4,"plant_5",9,2011
"DLW","V",4,"plant_6",8,2011
"EC","I",1,"plant_1",3,2011
"EC","I",1,"plant_2",2,2011
"EC","I",1,"plant_3",3,2011
"EC","I",1,"plant_4",8,2011
"EC","I",1,"plant_5",1,2011
"EC","I",1,"plant_6",3,2011
"EC","I",1,"plant_7",2,2011
"EC","I",1,"plant_8",4,2011
"EC","I",1,"plant_9",1,2011
"EC","I",1,"plant_10",7,2011
"EC","I",2,"plant_1",3,2011
"EC","I",2,"plant_2",2,2011
"EC","I",2,"plant_3",1,2011
"EC","I",2,"plant_4",1,2011
"EC","I",2,"plant_5",2,2011
"EC","I",2,"plant_6",1,2011
"EC","I",2,"plant_7",2,2011
"EC","I",2,"plant_8",4,2011
"EC","I",2,"plant_9",5,2011
"EC","I",2,"plant_10",1,2011
"EC","I",2,"plant_11",1,2011
"EC","I",2,"plant_12",2,2011
"EC","I",2,"plant_13",4,2011
"EC","I",2,"plant_14",5,2011
"EC","I",2,"plant_15",2,2011
"EC","I",2,"plant_16",1,2011
"EC","I",2,"plant_17",1,2011
"EC","I",2,"plant_18",1,2011
"EC","I",2,"plant_19",4,2011
"EC","I",2,"plant_20",4,2011
"EC","I",2,"plant_21",3,2011
"EC","I",2,"plant_22",3,2011
"EC","I",2,"plant_23",3,2011
"EC","I",2,"plant_24",2,2011
"EC","I",2,"plant_25",1,2011
"EC","I",2,"plant_26",1,2011
"EC","I",2,"plant_27",1,2011
"EC","I",2,"plant_28",3,2011
"EC","I",2,"plant_29",2,2011
"EC","I",2,"plant_30",3,2011
"EC","I",2,"plant_31",1,2011
"EC","I",2,"plant_32",2,2011
"EC","I",2,"plant_33",2,2011
"EC","I",2,"plant_34",1,2011
"EC","I",2,"plant_35",1,2011
"EC","I",3,"plant_1",4,2011
"EC","I",3,"plant_2",2,2011
"EC","I",3,"plant_3",1,2011
"EC","I",3,"plant_4",1,2011
"EC","I",3,"plant_5",2,2011
"EC","I",3,"plant_6",3,2011
"EC","I",4,"plant_1",4,2011
"EC","I",4,"plant_2",7,2011
"EC","I",4,"plant_3",2,2011
"EC","I",4,"plant_4",2,2011
"EC","I",4,"plant_5",7,2011
"EC","I",4,"plant_6",2,2011
"EC","I",4,"plant_7",1,2011
"EC","I",4,"plant_8",1,2011
"EC","I",4,"plant_9",1,2011
"EC","I",4,"plant_10",2,2011
"EC","I",4,"plant_11",4,2011
"EC","I",4,"plant_12",3,2011
"EC","I",4,"plant_13",14,2011
"EC","I",6,"plant_1",2,2011
"EC","I",6,"plant_2",2,2011
"EC","I",6,"plant_3",8,2011
"EC","I",6,"plant_4",1,2011
"EC","I",6,"plant_5",2,2011
"EC","I",7,"plant_1",6,2011
"EC","II",1,"plant_1",1,2011
"EC","II",1,"plant_2",1,2011
"EC","II",1,"plant_3",2,2011
"EC","II",1,"plant_4",3,2011
"EC","II",1,"plant_5",5,2011
"EC","II",2,"plant_1",6,2011
"EC","II",2,"plant_2",3,2011
"EC","II",2,"plant_3",12,2011
"EC","II",2,"plant_4",1,2011
"EC","II",2,"plant_5",6,2011
"EC","II",2,"plant_6",5,2011
"EC","II",2,"plant_7",13,2011
"EC","II",3,"plant_1",12,2011
"EC","II",3,"plant_2",2,2011
"EC","II",3,"plant_3",1,2011
"EC","II",3,"plant_4",5,2011
"EC","II",3,"plant_5",2,2011
"EC","II",4,"plant_1",1,2011
"EC","II",4,"plant_2",1,2011
"EC","II",5,"plant_1",2,2011
"EC","II",6,"plant_1",3,2011
"EC","II",6,"plant_2",1,2011
"EC","II",7,"plant_1",2,2011
"EC","II",7,"plant_2",7,2011
"EC","II",7,"plant_3",6,2011
"EC","II",7,"plant_4",7,2011
"EC","II",7,"plant_5",3,2011
"EC","II",7,"plant_6",2,2011
"EC","II",7,"plant_7",2,2011
"EC","II",7,"plant_8",3,2011
"EC","II",7,"plant_9",3,2011
"EC","II",8,"plant_1",8,2011
"EC","II",8,"plant_2",4,2011
"EC","II",8,"plant_3",2,2011
"EC","II",8,"plant_4",25,2011
"EC","II",8,"plant_5",13,2011
"EC","II",8,"plant_6",6,2011
"EC","II",8,"plant_7",1,2011
"EC","II",8,"plant_8",3,2011
"EC","II",8,"plant_9",2,2011
"EC","II",8,"plant_10",4,2011
"EC","II",8,"plant_11",2,2011
"EC","III",1,"plant_1",12,2011
"EC","III",1,"plant_2",2,2011
"EC","III",1,"plant_3",4,2011
"EC","III",1,"plant_4",3,2011
"EC","III",1,"plant_5",3,2011
"EC","III",1,"plant_6",10,2011
"EC","III",1,"plant_7",3,2011
"EC","III",1,"plant_8",3,2011
"EC","III",1,"plant_9",5,2011
"EC","III",1,"plant_10",22,2011
"EC","III",1,"plant_11",4,2011
"EC","III",1,"plant_12",4,2011
"EC","III",1,"plant_13",3,2011
"EC","III",1,"plant_14",5,2011
"EC","III",1,"plant_15",4,2011
"EC","III",3,"plant_1",1,2011
"EC","III",3,"plant_2",3,2011
"EC","III",3,"plant_3",6,2011
"EC","III",3,"plant_4",2,2011
"EC","III",3,"plant_5",2,2011
"EC","III",3,"plant_6",8,2011
"EC","III",4,"plant_1",1,2011
"EC","III",4,"plant_2",2,2011
"EC","III",4,"plant_3",5,2011
"EC","III",4,"plant_4",2,2011
"EC","III",4,"plant_5",1,2011
"EC","III",4,"plant_6",8,2011
"EC","III",4,"plant_7",7,2011
"EC","III",4,"plant_8",2,2011
"EC","III",4,"plant_9",1,2011
"EC","III",4,"plant_10",14,2011
"EC","III",4,"plant_11",8,2011
"EC","III",4,"plant_12",9,2011
"EC","III",4,"plant_13",2,2011
"EC","III",4,"plant_14",1,2011
"EC","III",4,"plant_15",2,2011
"EC","III",5,"plant_1",2,2011
"EC","III",5,"plant_2",4,2011
"EC","III",5,"plant_3",4,2011
"EC","III",5,"plant_4",2,2011
"EC","III",5,"plant_5",3,2011
"EC","III",5,"plant_6",1,2011
"EC","III",5,"plant_7",2,2011
"EC","III",5,"plant_8",2,2011
"EC","III",5,"plant_9",2,2011
"EC","III",5,"plant_10",4,2011
"EC","III",5,"plant_11",3,2011
"EC","III",5,"plant_12",2,2011
"EC","III",5,"plant_13",2,2011
"EC","III",5,"plant_14",2,2011
"EC","III",5,"plant_15",4,2011
"EC","III",6,"plant_1",2,2011
"EC","III",6,"plant_2",1,2011
"EC","III",6,"plant_3",1,2011
"EC","III",6,"plant_4",1,2011
"EC","III",6,"plant_5",1,2011
"EC","III",6,"plant_6",1,2011
"EC","III",6,"plant_7",1,2011
"EC","III",6,"plant_8",2,2011
"EC","III",6,"plant_9",2,2011
"EC","III",6,"plant_10",1,2011
"EC","III",6,"plant_11",3,2011
"EC","III",6,"plant_12",1,2011
"EC","III",7,"plant_1",2,2011
"EC","III",7,"plant_2",1,2011
"EC","III",7,"plant_3",1,2011
"EC","III",7,"plant_4",2,2011
"EC","III",7,"plant_5",1,2011
"EC","III",7,"plant_6",2,2011
"EC","III",7,"plant_7",4,2011
"EC","III",7,"plant_8",1,2011
"EC","III",7,"plant_9",1,2011
"EC","III",7,"plant_10",1,2011
"EC","III",7,"plant_11",1,2011
"EC","III",7,"plant_12",1,2011
"EC","III",7,"plant_13",3,2011
"EC","III",7,"plant_14",1,2011
"EC","III",7,"plant_15",1,2011
"EC","III",7,"plant_16",1,2011
"EC","IV",1,"plant_1",2,2011
"EC","IV",1,"plant_2",1,2011
"EC","IV",1,"plant_3",2,2011
"EC","IV",1,"plant_4",2,2011
"EC","IV",1,"plant_5",2,2011
"EC","IV",1,"plant_6",1,2011
"EC","IV",1,"plant_7",4,2011
"EC","IV",1,"plant_8",4,2011
"EC","IV",1,"plant_9",3,2011
"EC","IV",1,"plant_10",1,2011
"EC","IV",1,"plant_11",3,2011
"EC","IV",1,"plant_12",1,2011
"EC","IV",1,"plant_13",2,2011
"EC","IV",1,"plant_14",2,2011
"EC","IV",1,"plant_15",2,2011
"EC","IV",2,"plant_1",2,2011
"EC","IV",2,"plant_2",1,2011
"EC","IV",2,"plant_3",1,2011
"EC","IV",2,"plant_4",4,2011
"EC","IV",2,"plant_5",1,2011
"EC","IV",2,"plant_6",1,2011
"EC","IV",2,"plant_7",1,2011
"EC","IV",2,"plant_8",1,2011
"EC","IV",2,"plant_9",2,2011
"EC","IV",2,"plant_10",2,2011
"EC","IV",2,"plant_11",2,2011
"EC","IV",2,"plant_12",1,2011
"EC","IV",2,"plant_13",3,2011
"EC","IV",3,"plant_1",5,2011
"EC","IV",3,"plant_2",1,2011
"EC","IV",3,"plant_3",2,2011
"EC","IV",3,"plant_4",2,2011
"EC","IV",3,"plant_5",5,2011
"EC","IV",3,"plant_6",2,2011
"EC","IV",3,"plant_7",1,2011
"EC","IV",3,"plant_8",1,2011
"EC","IV",3,"plant_9",3,2011
"EC","IV",3,"plant_10",2,2011
"EC","IV",3,"plant_11",3,2011
"EC","IV",3,"plant_12",2,2011
"EC","IV",3,"plant_13",1,2011
"EC","IV",3,"plant_14",2,2011
"EC","IV",3,"plant_15",1,2011
"EC","IV",4,"plant_1",4,2011
"EC","IV",4,"plant_2",1,2011
"EC","IV",4,"plant_3",1,2011
"EC","IV",4,"plant_4",3,2011
"EC","IV",5,"plant_1",2,2011
"EC","IV",5,"plant_2",1,2011
"EC","IV",5,"plant_3",2,2011
"EC","IV",5,"plant_4",1,2011
"EC","IV",5,"plant_5",1,2011
"EC","IV",6,"plant_1",2,2011
"EC","IV",6,"plant_2",1,2011
"EC","IV",6,"plant_3",1,2011
"EC","IV",6,"plant_4",1,2011
"EC","IV",6,"plant_5",1,2011
"EC","IV",6,"plant_6",1,2011
"EC","IV",6,"plant_7",2,2011
"EC","IV",6,"plant_8",7,2011
"EC","IV",6,"plant_9",3,2011
"EC","IV",6,"plant_10",3,2011
"EC","IV",6,"plant_11",2,2011
"EC","IV",6,"plant_12",1,2011
"EC","IV",6,"plant_13",5,2011
"EC","IV",6,"plant_14",1,2011
"EC","IV",6,"plant_15",1,2011
"EC","IV",7,"plant_1",1,2011
"EC","IV",7,"plant_2",1,2011
"EC","IV",7,"plant_3",5,2011
"EC","IV",7,"plant_4",2,2011
"EC","IV",7,"plant_5",1,2011
"EC","IV",7,"plant_6",2,2011
"EC","IV",7,"plant_7",4,2011
"EC","IV",7,"plant_8",2,2011
"EC","IV",7,"plant_9",2,2011
"EC","IV",7,"plant_10",3,2011
"EC","IV",7,"plant_11",1,2011
"EC","IV",7,"plant_12",2,2011
"EC","IV",7,"plant_13",3,2011
"EC","IV",7,"plant_14",1,2011
"EC","IV",8,"plant_1",2,2011
"EC","IV",8,"plant_2",4,2011
"EC","IV",8,"plant_3",1,2011
"EC","IV",8,"plant_4",2,2011
"EC","IV",8,"plant_5",1,2011
"EC","IV",8,"plant_6",6,2011
"EC","IV",8,"plant_7",3,2011
"EC","IV",8,"plant_8",4,2011
"EC","IV",8,"plant_9",5,2011
"EC","IV",8,"plant_10",1,2011
"EC","IV",8,"plant_11",2,2011
"EC","IV",8,"plant_12",1,2011
"EC","IV",8,"plant_13",1,2011
"EC","IV",8,"plant_14",5,2011
"EC","IV",8,"plant_15",3,2011
"EC","IV",8,"plant_16",1,2011
"EC","IV",8,"plant_17",1,2011
"FR","I",1,"plant_1",2,2011
"FR","I",1,"plant_2",9,2011
"FR","I",1,"plant_3",5,2011
"FR","I",1,"plant_4",1,2011
"FR","I",1,"plant_5",2,2011
"FR","I",1,"plant_6",2,2011
"FR","I",2,"plant_1",4,2011
"FR","I",2,"plant_2",9,2011
"FR","I",2,"plant_3",16,2011
"FR","I",2,"plant_4",1,2011
"FR","I",3,"plant_1",3,2011
"FR","I",3,"plant_2",6,2011
"FR","I",3,"plant_3",4,2011
"FR","I",3,"plant_4",1,2011
"FR","I",3,"plant_5",4,2011
"FR","I",3,"plant_6",2,2011
"FR","I",3,"plant_7",1,2011
"FR","I",3,"plant_8",9,2011
"FR","I",4,"plant_1",10,2011
"FR","I",4,"plant_2",5,2011
"FR","I",4,"plant_3",5,2011
"FR","I",4,"plant_4",7,2011
"FR","I",4,"plant_5",5,2011
"FR","I",4,"plant_6",3,2011
"FR","I",4,"plant_7",4,2011
"FR","I",4,"plant_8",1,2011
"FR","I",4,"plant_9",2,2011
"FR","I",5,"plant_1",1,2011
"FR","I",5,"plant_2",2,2011
"FR","I",5,"plant_3",2,2011
"FR","I",5,"plant_4",3,2011
"FR","I",6,"plant_1",2,2011
"FR","I",6,"plant_2",10,2011
"FR","I",6,"plant_3",6,2011
"FR","I",6,"plant_4",4,2011
"FR","I",6,"plant_5",5,2011
"FR","II",1,"plant_1",7,2011
"FR","II",2,"plant_1",4,2011
"FR","II",2,"plant_2",6,2011
"FR","II",3,"plant_1",5,2011
"FR","II",3,"plant_2",1,2011
"FR","II",3,"plant_3",3,2011
"FR","II",3,"plant_4",4,2011
"FR","II",3,"plant_5",10,2011
"FR","II",4,"plant_1",2,2011
"FR","II",4,"plant_2",4,2011
"FR","II",4,"plant_3",9,2011
"FR","II",6,"plant_1",1,2011
"FR","II",8,"plant_1",5,2011
"FR","II",8,"plant_2",3,2011
"FR","II",8,"plant_3",14,2011
"FR","II",8,"plant_4",1,2011
"FR","II",8,"plant_5",3,2011
"FR","II",8,"plant_6",4,2011
"FR","III",1,"plant_1",6,2011
"FR","III",1,"plant_2",4,2011
"FR","III",1,"plant_3",8,2011
"FR","III",1,"plant_4",12,2011
"FR","III",1,"plant_5",1,2011
"FR","III",1,"plant_6",1,2011
"FR","III",1,"plant_7",3,2011
"FR","III",1,"plant_8",4,2011
"FR","III",1,"plant_9",1,2011
"FR","III",1,"plant_10",1,2011
"FR","III",1,"plant_11",1,2011
"FR","III",1,"plant_12",3,2011
"FR","III",1,"plant_13",4,2011
"FR","III",1,"plant_14",2,2011
"FR","III",2,"plant_1",9,2011
"FR","III",3,"plant_1",2,2011
"FR","III",3,"plant_2",7,2011
"FR","III",3,"plant_3",6,2011
"FR","III",5,"plant_1",4,2011
"FR","III",5,"plant_2",2,2011
"FR","III",5,"plant_3",13,2011
"FR","III",5,"plant_4",2,2011
"FR","III",5,"plant_5",11,2011
"FR","III",5,"plant_6",1,2011
"FR","III",7,"plant_1",1,2011
"FR","IV",2,"plant_1",4,2011
"FR","IV",3,"plant_1",1,2011
"FR","IV",3,"plant_2",11,2011
"FR","IV",3,"plant_3",3,2011
"FR","IV",3,"plant_4",11,2011
"FR","IV",3,"plant_5",1,2011
"FR","IV",4,"plant_1",6,2011
"FR","IV",4,"plant_2",2,2011
"FR","IV",4,"plant_3",4,2011
"FR","IV",4,"plant_4",2,2011
"FR","IV",4,"plant_5",2,2011
"FR","IV",5,"plant_1",5,2011
"FR","IV",6,"plant_1",2,2011
"FR","IV",6,"plant_2",2,2011
"FR","IV",7,"plant_1",1,2011
"GCN","I",1,"plant_1",1,2011
"GCN","I",1,"plant_2",1,2011
"GCN","I",1,"plant_3",1,2011
"GCN","I",1,"plant_4",1,2011
"GCN","I",1,"plant_5",1,2011
"GCN","I",1,"plant_6",1,2011
"GCN","I",1,"plant_7",1,2011
"GCN","I",1,"plant_8",1,2011
"GCN","I",1,"plant_9",1,2011
"GCN","I",1,"plant_10",1,2011
"GCN","I",1,"plant_11",1,2011
"GCN","I",2,"plant_1",1,2011
"GCN","I",2,"plant_2",2,2011
"GCN","I",2,"plant_3",3,2011
"GCN","I",2,"plant_4",1,2011
"GCN","I",2,"plant_5",1,2011
"GCN","I",2,"plant_6",1,2011
"GCN","I",3,"plant_1",1,2011
"GCN","I",3,"plant_2",1,2011
"GCN","I",3,"plant_3",1,2011
"GCN","I",3,"plant_4",1,2011
"GCN","I",3,"plant_5",1,2011
"GCN","I",3,"plant_6",1,2011
"GCN","I",3,"plant_7",1,2011
"GCN","I",3,"plant_8",1,2011
"GCN","I",3,"plant_9",1,2011
"GCN","I",3,"plant_10",1,2011
"GCN","I",3,"plant_11",1,2011
"GCN","I",3,"plant_12",1,2011
"GCN","I",3,"plant_13",1,2011
"GCN","I",3,"plant_14",1,2011
"GCN","I",3,"plant_15",2,2011
"GCN","I",7,"plant_1",1,2011
"GCN","II",1,"plant_1",8,2011
"GCN","II",1,"plant_2",1,2011
"GCN","II",1,"plant_3",1,2011
"GCN","II",1,"plant_4",1,2011
"GCN","II",1,"plant_5",1,2011
"GCN","II",1,"plant_6",2,2011
"GCN","II",1,"plant_7",1,2011
"GCN","II",1,"plant_8",6,2011
"GCN","II",1,"plant_9",19,2011
"GCN","II",2,"plant_1",17,2011
"GCN","II",2,"plant_2",4,2011
"GCN","II",2,"plant_3",1,2011
"GCN","II",2,"plant_4",1,2011
"GCN","II",2,"plant_5",2,2011
"GCN","II",3,"plant_1",1,2011
"GCN","II",3,"plant_2",1,2011
"GCN","II",3,"plant_3",1,2011
"GCN","II",3,"plant_4",1,2011
"GCN","II",3,"plant_5",1,2011
"GCN","II",3,"plant_6",1,2011
"GCN","II",3,"plant_7",1,2011
"GCN","II",3,"plant_8",1,2011
"GCN","II",3,"plant_9",1,2011
"GCN","II",3,"plant_10",1,2011
"GCN","II",4,"plant_1",1,2011
"GCN","II",4,"plant_2",1,2011
"GCN","II",4,"plant_3",7,2011
"GCN","II",4,"plant_4",1,2011
"GCN","II",4,"plant_5",2,2011
"GCN","II",5,"plant_1",1,2011
"GCN","II",5,"plant_2",1,2011
"GCN","II",5,"plant_3",3,2011
"GCN","II",6,"plant_1",2,2011
"GCN","II",6,"plant_2",2,2011
"GCN","II",6,"plant_3",1,2011
"GCN","II",6,"plant_4",1,2011
"GCN","II",7,"plant_1",7,2011
"GCN","III",1,"plant_1",3,2011
"GCN","III",1,"plant_2",3,2011
"GCN","III",1,"plant_3",7,2011
"GCN","III",1,"plant_4",6,2011
"GCN","III",1,"plant_5",3,2011
"GCN","III",1,"plant_6",1,2011
"GCN","III",1,"plant_7",1,2011
"GCN","III",5,"plant_1",1,2011
"GCN","III",5,"plant_2",2,2011
"GCN","III",5,"plant_3",3,2011
"GCN","III",5,"plant_4",2,2011
"GCN","III",5,"plant_5",3,2011
"GCN","III",6,"plant_1",1,2011
"GCN","III",6,"plant_2",1,2011
"GCN","III",6,"plant_3",3,2011
"GCN","III",6,"plant_4",2,2011
"GCN","III",6,"plant_5",1,2011
"GCN","III",6,"plant_6",1,2011
"GCN","III",6,"plant_7",1,2011
"GCN","III",6,"plant_8",1,2011
"GCN","III",6,"plant_9",1,2011
"GCN","III",6,"plant_10",2,2011
"GCN","III",6,"plant_11",3,2011
"GCN","III",6,"plant_12",2,2011
"GCN","III",6,"plant_13",1,2011
"GCN","III",6,"plant_14",4,2011
"GCN","III",6,"plant_15",2,2011
"GCN","III",6,"plant_16",2,2011
"GCN","III",6,"plant_17",1,2011
"GCN","III",7,"plant_1",1,2011
"GCN","III",7,"plant_2",1,2011
"GCN","III",7,"plant_3",1,2011
"GCN","III",7,"plant_4",2,2011
"GCN","III",7,"plant_5",1,2011
"GCN","III",7,"plant_6",1,2011
"GCN","III",7,"plant_7",1,2011
"GCN","III",7,"plant_8",2,2011
"GCN","III",7,"plant_9",1,2011
"GCN","III",7,"plant_10",1,2011
"GCN","III",7,"plant_11",1,2011
"GCN","III",7,"plant_12",1,2011
"GCN","III",8,"plant_1",1,2011
"GCN","III",8,"plant_2",2,2011
"GCN","III",8,"plant_3",1,2011
"GCN","III",8,"plant_4",3,2011
"GCN","IV",1,"plant_1",4,2011
"GCN","IV",1,"plant_2",2,2011
"GCN","IV",2,"plant_1",1,2011
"GCN","IV",2,"plant_2",1,2011
"GCN","IV",2,"plant_3",1,2011
"GCN","IV",2,"plant_4",1,2011
"GCN","IV",2,"plant_5",1,2011
"GCN","IV",3,"plant_1",3,2011
"GCN","IV",3,"plant_2",2,2011
"GCN","IV",3,"plant_3",2,2011
"GCN","IV",3,"plant_4",1,2011
"GCN","IV",3,"plant_5",2,2011
"GCN","IV",3,"plant_6",1,2011
"GCN","IV",3,"plant_7",1,2011
"GCN","IV",3,"plant_8",1,2011
"GCN","IV",3,"plant_9",1,2011
"GCN","IV",3,"plant_10",1,2011
"GCN","IV",3,"plant_11",1,2011
"GCN","IV",4,"plant_1",1,2011
"GCN","IV",4,"plant_2",1,2011
"GCN","IV",4,"plant_3",4,2011
"GCN","IV",4,"plant_4",2,2011
"GCN","IV",4,"plant_5",3,2011
"GCN","IV",4,"plant_6",1,2011
"GCN","IV",4,"plant_7",5,2011
"GCN","IV",4,"plant_8",5,2011
"GCN","IV",4,"plant_9",5,2011
"GCN","IV",4,"plant_10",4,2011
"GCN","IV",4,"plant_11",2,2011
"GCN","IV",4,"plant_12",4,2011
"GCN","IV",4,"plant_13",2,2011
"GCN","IV",4,"plant_14",4,2011
"GCN","IV",4,"plant_15",1,2011
"GCN","IV",5,"plant_1",1,2011
"GCN","IV",5,"plant_2",3,2011
"GCN","IV",5,"plant_3",3,2011
"GCN","IV",5,"plant_4",2,2011
"GCN","IV",5,"plant_5",1,2011
"GCN","IV",5,"plant_6",6,2011
"GCN","IV",5,"plant_7",1,2011
"GCN","IV",5,"plant_8",1,2011
"GCN","IV",5,"plant_9",2,2011
"GCN","IV",5,"plant_10",7,2011
"GCN","IV",5,"plant_11",1,2011
"GCN","IV",5,"plant_12",2,2011
"GCN","IV",5,"plant_13",15,2011
"GCN","IV",5,"plant_14",2,2011
"GCN","IV",5,"plant_15",1,2011
"GCN","IV",6,"plant_1",2,2011
"GCN","IV",6,"plant_2",2,2011
"GCN","IV",6,"plant_3",1,2011
"GCN","IV",6,"plant_4",1,2011
"GCN","IV",6,"plant_5",2,2011
"GCN","IV",6,"plant_6",4,2011
"GCN","IV",6,"plant_7",3,2011
"GCN","IV",6,"plant_8",2,2011
"GCN","IV",6,"plant_9",2,2011
"GCN","IV",6,"plant_10",2,2011
"GCN","IV",6,"plant_11",2,2011
"GCN","IV",6,"plant_12",2,2011
"GCN","IV",6,"plant_13",2,2011
"GCN","IV",6,"plant_14",2,2011
"GCN","IV",6,"plant_15",1,2011
"GCN","IV",7,"plant_1",2,2011
"KYE","I",1,"plant_1",1,2011
"KYE","I",2,"plant_1",1,2011
"KYE","I",2,"plant_2",1,2011
"KYE","I",3,"plant_1",3,2011
"KYE","I",3,"plant_2",1,2011
"KYE","I",3,"plant_3",3,2011
"KYE","I",3,"plant_4",1,2011
"KYE","I",3,"plant_5",1,2011
"KYE","I",3,"plant_6",1,2011
"KYE","I",4,"plant_1",1,2011
"KYE","I",5,"plant_1",4,2011
"KYE","I",5,"plant_2",1,2011
"KYE","I",5,"plant_3",5,2011
"KYE","I",5,"plant_4",3,2011
"KYE","I",5,"plant_5",1,2011
"KYE","I",6,"plant_1",2,2011
"KYE","I",6,"plant_2",1,2011
"KYE","I",6,"plant_3",1,2011
"KYE","I",6,"plant_4",3,2011
"KYE","I",6,"plant_5",1,2011
"KYE","I",6,"plant_6",2,2011
"KYE","I",6,"plant_7",4,2011
